Gruppo,DataOraIncidente,Localizzazione1,Localizzazione2,Strada02,NaturaIncidente,TipoStrada,FondoStradale,Pavimentazione,Segnaletica,CondizioneAtmosferica,Traffico,Visibilita,Illuminazione,NUM_FERITI,NUM_RISERVATA,NUM_MORTI,NUM_ILLESI,DaSpecificare,Chilometrica
17,01/28/2014 08.00.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro veicolo in sosta,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,in prossimità del fronte civico 49,NA
6,01/28/2014 08.05.00,Strada Urbana,all'intersezione con,VIA BELLEGRA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
2,01/28/2014 08.20.00,Strada Urbana,in prossimità,del civico n. ,Tamponamento,Una carreggiata a senso unico di marcia,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,NA,fr.7
18,01/28/2014 08.20.00,Strada Urbana,all'intersezione con,VIA AGOSTINO RICHELMY,Scontro laterale fra veicoli in marcia,Più di due carreggiate,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
8,01/28/2014 08.30.00,Statale entro l'abitato,da specificare,NA,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,altezza rampa di immissione GRA direzione Napoli,NA
8,01/28/2014 08.30.00,Strada Urbana,in prossimità,del palo luce n. ,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,NA,95
8,01/28/2014 08.30.00,Strada Urbana,da specificare,NA,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Intenso,Buona,Ore Diurne,0,0,0,4,altezza via del Fosso di Santa Maura,NA
11,01/28/2014 08.30.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,4,NA,123
19,01/28/2014 08.50.00,Strada Urbana,all'intersezione semaforizzata con,VIA DELLA STAZIONE DI MONTE MARIO,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,NA,NA
9,01/28/2014 08.50.00,Strada Urbana,in prossimità,del civico n.,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,90
8,01/28/2014 09.00.00,Strada Urbana,all'intersezione con,VIA COLLATINA,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
18,01/28/2014 09.00.00,Strada Urbana,all'intersezione con,VIA DI VAL CANNUTA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
18,01/28/2014 09.00.00,Strada Urbana,da specificare,NA,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,fronte civico n.25,NA
7,01/28/2014 09.00.00,Strada Urbana,all'intersezione semaforizzata con,VIALE PALMIRO TOGLIATTI,Tamponamento,Due carreggiate,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
18,01/28/2014 09.20.00,Strada Urbana,all'intersezione con,VIA DELLA STAZIONE DI S. PIETRO,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
2,01/28/2014 09.20.00,Strada Urbana,all'intersezione con,VIA CERESIO,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
9,01/28/2014 09.30.00,Strada Urbana,da specificare,NA,Scontro frontale/laterale DX fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,3,altezza VIA NORICO,NA
8,01/28/2014 09.30.00,Strada Urbana,all'intersezione con,VIA GIARRE,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,2,NA,NA
10,01/28/2014 09.35.00,Strada Urbana,in corrispondenza,del civico n.,Veicolo in marcia contro veicolo fermo,Due carreggiate,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,288
19,01/28/2014 09.45.00,Strada Urbana,all'intersezione con,VIA DI VAL FAVARA,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,1,NA,NA
19,01/28/2014 09.45.00,Strada Urbana,all'intersezione con,VIA DEL MONTE DELLA CAPANNA,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
16,01/28/2014 10.00.00,Strada Urbana,da specificare,NA,Investimento di pedone,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,FRONTE VIA F. MASSI,NA
7,01/28/2014 10.20.00,Strada Urbana,all'intersezione semaforizzata con,VIALE PALMIRO TOGLIATTI,Scontro frontale/laterale SX fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,2,0,0,0,NA,NA
1,01/28/2014 10.30.00,Strada Urbana,in corrispondenza,del civico n.,Tamponamento Multiplo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,3,NA,67
16,01/28/2014 10.40.00,Strada Urbana,in corrispondenza,del civico n.,Tamponamento,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,302
8,01/28/2014 10.45.00,Strada Urbana,da specificare,NA,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Strada pavimentata dissestata,Assente,Sereno,Normale,Buona,Ore Diurne,2,0,0,0,fronte civico 28,NA
16,01/28/2014 10.50.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro veicolo in sosta,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,2,NA,14 / 16
17,01/28/2014 11.00.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,34/A
1,01/28/2014 11.00.00,Strada Urbana,all'intersezione con,VIA DEI QUATTRO CANTONI,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,NA,NA
15,01/28/2014 11.00.00,Strada Urbana,in prossimità,del civico n.,Investimento di pedone,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,104
13,01/28/2014 11.05.00,Strada Urbana,all'intersezione con,VIA LICINIO REFICE,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,0,0,0,2,NA,NA
1,01/28/2014 11.30.00,Strada Urbana,all'intersezione con,PORTO DI RIPA GRANDE,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
17,01/28/2014 11.30.00,Strada Urbana,all'intersezione con,VIA GIUSEPPE ANDREOLI,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
23,01/28/2014 11.50.00,Strada Urbana,in corrispondenza,del palo luce n.,Veicolo in marcia contro veicolo in sosta,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,NA,13
8,01/28/2014 12.00.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,altezza Facoltà di Scienze,NA
20,01/28/2014 12.15.00,Strada Urbana,in corrispondenza,del civico n.,Scontro laterale fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,5,NA,177
13,01/28/2014 12.20.00,Strada Urbana,in corrispondenza,del civico n. ,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Con buche,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,NA,28
9,01/28/2014 12.20.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,5/E
16,01/28/2014 12.30.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,in prossimità del fronte civico 391,NA
20,01/28/2014 12.40.00,Strada Urbana,in corrispondenza,del palo luce n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Strada pavimentata dissestata,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,NA,20
13,01/28/2014 12.45.00,Statale entro l'abitato,all'intersezione semaforizzata con,VIA DELLE CANARIE,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,3,0,0,0,NA,NA
1,01/28/2014 13.05.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Intenso,Buona,Ore Diurne,1,0,0,1,NA,7
7,01/28/2014 13.35.00,Strada Urbana,all'intersezione con,VIA DELLE BETULLE,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,2,0,0,1,NA,NA
12,01/28/2014 13.50.00,Strada Urbana,in corrispondenza,del civico n.,Infortunio per sola frenata improvvisa,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Ore Diurne,1,0,0,1,NA,26
18,01/28/2014 14.00.00,Strada Urbana,in prossimità,del civico n.,Investimento di pedone,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,1,0,0,1,NA,380
8,01/28/2014 14.15.00,Statale entro l'abitato,in prossimità,del civico n. ,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,1678
6,01/28/2014 14.15.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro veicolo in sosta,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,direzione Largo Agosta altezza Via Olevano Romano,NA
1,01/28/2014 14.30.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro veicolo in sosta,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,182
20,01/28/2014 14.30.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro veicolo in sosta,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,4,NA,74
8,01/28/2014 14.40.00,Strada Urbana,in prossimità,del palo luce n.,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,4,0,0,1,NA,8
18,01/28/2014 15.00.00,Strada Urbana,in prossimità,del civico n.,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,21
1,01/28/2014 15.15.00,Strada Urbana,all'intersezione semaforizzata con,VIA PALESTRO,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
11,01/28/2014 15.15.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo fisso,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,100 mt prima di Via Appia Antica (dir. A. Nuova),NA
1,01/28/2014 15.45.00,Strada Urbana,in corrispondenza,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,NA,2
20,01/28/2014 15.50.00,Statale,in prossimità,della chilometrica,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,16.1
5,01/28/2014 16.00.00,Strada Urbana,all'intersezione con,LARGO GIOVANNI PITTALUGA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
4,01/28/2014 16.00.00,Strada Urbana,all'intersezione con,VIA CARLO DOSSI,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
13,01/28/2014 16.15.00,Strada Urbana,in corrispondenza,del civico n. ,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,23
10,01/28/2014 16.15.00,Strada Urbana,all'intersezione semaforizzata con,VIA QUINTO PUBLICIO,Scontro frontale/laterale DX fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,1,NA,NA
16,01/28/2014 17.00.00,Strada Urbana,da specificare,NA,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,in prossimità del fronte civico 20,NA
2,01/28/2014 17.00.00,Strada Urbana,in prossimità,del civico n.,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,21
18,01/28/2014 17.25.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,2,0,0,0,NA,27
13,01/28/2014 17.30.00,Strada Urbana,in corrispondenza,del civico n.,Veicolo in marcia contro ostacolo accidentale,Due carreggiate,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Sufficiente,0,0,0,2,NA,67
5,01/28/2014 17.30.00,Strada Urbana,all'intersezione semaforizzata con,VIA LANCIANO,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,4,NA,NA
8,01/28/2014 17.50.00,Strada Urbana,all'intersezione con,VIA SALEMI,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,3,NA,NA
8,01/28/2014 17.50.00,Strada Urbana,all'intersezione con,VIA PIETRO PACCHIOTTI,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,0,0,0,1,NA,NA
2,01/28/2014 18.10.00,Strada Urbana,all'intersezione con,VIA CARLO STUPARICH,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Sufficiente,1,0,0,1,NA,NA
23,01/28/2014 18.10.00,Comunale extraurbana,all'intersezione semaforizzata con,VIA ERMANNO WOLF FERRARI,Veicoli in marcia contro veicolo fermo,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,3,0,0,3,NA,NA
4,01/28/2014 18.15.00,Strada Urbana,all'intersezione con,VIA ARTURO GRAF,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,0,0,0,3,NA,NA
20,01/28/2014 18.30.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,3,NA,35/b
8,01/28/2014 18.30.00,Strada Urbana,all'intersezione con,VIA PERANO,Veicolo in marcia contro ostacolo fisso,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,2,NA,NA
20,01/28/2014 18.35.00,Strada Urbana,in prossimità,del civico n.,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Sufficiente,0,0,0,3,NA,15
7,01/28/2014 18.50.00,Strada Urbana,da specificare,NA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Sufficiente,1,0,0,1,IN PROSSIMITA' DI VIA DEI CAPRETTI,NA
11,01/28/2014 19.10.00,Strada Urbana,in prossimità,del palo luce n.,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Sufficiente,Sufficiente,2,0,0,0,NA,48
18,01/28/2014 19.15.00,Comunale extraurbana,in prossimità,del palo luce n.,Tamponamento Multiplo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Insufficiente,Inesistente,2,0,0,3,NA,172
4,01/28/2014 19.40.00,Strada Urbana,in prossimità,del civico n. ,Veicolo in marcia contro veicolo in sosta,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,0,NA,190
1,01/28/2014 19.40.00,Strada Urbana,all'intersezione semaforizzata con,VIA DI S. BIBIANA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Sufficiente,Sufficiente,0,0,0,1,NA,NA
15,01/28/2014 19.45.00,Strada Urbana,in prossimità,del civico n.,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Sufficiente,2,0,0,1,NA,311
15,01/28/2014 20.00.00,Strada Urbana,all'intersezione con,VIA LANFRANCO MAROI,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,3,NA,NA
16,01/28/2014 21.30.00,Strada Urbana,da specificare,NA,Investimento di pedone,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Sufficiente,0,0,0,2,in prossimità via Di Donato,NA
20,01/28/2014 21.30.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro veicoli in sosta,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,Sufficiente,0,0,0,1,NA,f.c.16
19,01/28/2014 21.40.00,Strada Urbana,in corrispondenza,del civico n.,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,0,1,0,0,NA,f.c. 10646
8,01/28/2014 21.40.00,Provinciale entro l'abitato,in corrispondenza,del civico n. ,Tamponamento Multiplo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,1,0,0,4,NA,1434
18,01/28/2014 22.30.00,Strada Urbana,in prossimità,del civico n.,Ribaltamento senza urto contro ostacolo fisso,Una carreggiata a doppio senso,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,1,NA,19
7,01/28/2014 23.30.00,Strada Urbana,all'intersezione con,VIA DEI FIORI,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,3,NA,NA
5,01/28/2014 23.40.00,Strada Urbana,in prossimità,del civico n. ,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Sufficiente,0,0,0,2,NA,990
10,01/28/2014 23.50.00,Strada Urbana,all'intersezione con,VIA DEI FURI,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,1,0,0,2,NA,NA
2,01/29/2014 01.20.00,Strada Urbana,da specificare,NA,Tamponamento Multiplo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,1,1,0,6,all'intersezione semaforizzata con Via Azuni,NA
